pregunta,tag,categoria,respuesta,__expected
¿Qué te gustaría cambiar de tu escuela?,escuela,INCORRECTA,Me gustan los perros.,fn:output.includes('INCORRECTA')
¿Qué te gustaría cambiar de tu escuela?,escuela,INCORRECTA,Mi comida favorita son las hamburguesas a la parrilla. Mi papá le pone panceta y huevo y quedan deliciosas. A veces invitamos amigos a dormir y comemos todos juntos.,fn:output.includes('INCORRECTA')
¿Qué te gustaría cambiar de tu escuela?,escuela,INCORRECTA,"Si pueda ser algún animal me gustaría un pájaro, para poder volar y ver la ciudad desde el cielo. Además podría ir rápido a la casa de mis abuelos que viven lejos.",fn:output.includes('INCORRECTA')
¿Qué te gustaría cambiar de tu escuela?,escuela,INCORRECTA,"Yo vivo con mi hermana mayor y mi abuela. Es un apartamento chico, el cuarto grande lo compartimos con mi hermana, y en el otro duerme mi abuela. Nos queremos mucho.",fn:output.includes('INCORRECTA')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,EXCELENTE,"Sí, fuimos al Museo de Historia Natural. Vimos dinosaurios, aprendimos sobre la evolución y cómo vivían los animales.",fn:output.includes('EXCELENTE')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,EXCELENTE,"Con mi clase viajamos a un parque nacional. Caminamos por senderos, observamos aves y plantas. Fue una gran aventura educativa.",fn:output.includes('EXCELENTE')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,EXCELENTE,Visitamos una granja educativa donde aprendimos sobre la producción de alimentos. Ordeñamos vacas y plantamos vegetales. Fue muy divertido e informativo.,fn:output.includes('EXCELENTE')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,EXCELENTE,Hicimos un viaje a la playa para estudiar la marea y los seres vivos en su hábitat natural. Recolectamos conchas y experimentamos con la arena.,fn:output.includes('EXCELENTE')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,ACEPTABLE,"Sí, fuimos a una fábrica de chocolate.",fn:output.includes('ACEPTABLE')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,ACEPTABLE,Visitamos un teatro y vimos una obra.,fn:output.includes('ACEPTABLE')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,ACEPTABLE,Hicimos una excursión a un observatorio astronómico.,fn:output.includes('ACEPTABLE')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,ACEPTABLE,Fuimos al zoológico a ver animales.,fn:output.includes('ACEPTABLE')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,INCORRECTA,No recuerdo lo que comí ayer.,fn:output.includes('INCORRECTA')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,INCORRECTA,El instrumento que más me gusta es la guitarra. Hace dos años que empecé a tocar y todas las semanas viene un profesor a casa a enseñarme. Espero pronto sumarme a alguna banda.,fn:output.includes('INCORRECTA')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,INCORRECTA,Tengo un perro que se llama Rocky.,fn:output.includes('INCORRECTA')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,INCORRECTA,Los fines de semana vamos a visitar a mi abuela. Ella vive lejos entonces vamos en el auto. En general llevamos algo para comer y pasamos todo el día con ella. La quiero mucho.,fn:output.includes('INCORRECTA')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,EXCELENTE,"Sí, fuimos al museo de ciencias naturales. Aprendí sobre dinosaurios y vi fósiles reales.",fn:output.includes('EXCELENTE')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,EXCELENTE,Visitamos una granja escuela donde alimenté animales y planté verduras. Fue muy educativo y divertido.,fn:output.includes('EXCELENTE')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,EXCELENTE,Fuimos a una estación de bombeo de agua. Nos explicaron cómo se purifica el agua. Fue muy interesante.,fn:output.includes('EXCELENTE')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,EXCELENTE,Realizamos una excursión a un parque nacional. Observamos diferentes tipos de plantas y animales en su hábitat natural.,fn:output.includes('EXCELENTE')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,ACEPTABLE,Fui a un museo con la escuela.,fn:output.includes('ACEPTABLE')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,ACEPTABLE,Visitamos un parque cercano.,fn:output.includes('ACEPTABLE')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,ACEPTABLE,Hicimos un viaje a una fábrica.,fn:output.includes('ACEPTABLE')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,ACEPTABLE,Fui de campamento con mis compañeros.,fn:output.includes('ACEPTABLE')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,INCORRECTA,"Vivo con mi hermano y mis padres. Mi casa tiene dos plantas, los cuartos están arriba. En el más grande duermen mis padres y el otro lo comparto con mi hermano.",fn:output.includes('INCORRECTA')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,INCORRECTA,Mi deporte favorito es el básquetbol. A dos cuadras de mi casa hay una cancha y a veces voy a jugar. También me gusta ir a mirar partidos.,fn:output.includes('INCORRECTA')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,INCORRECTA,"Me levanto, me lavo la cara y desayuno. Después me apronto para ir al liceo. Voy caminando porque queda cerca y odio esperar el ómnibus y viajar apretada.",fn:output.includes('INCORRECTA')
¿Has hecho algún paseo o viaje con tu escuela?,escuela,INCORRECTA,Tengo un perro que se llama Max.,fn:output.includes('INCORRECTA')
¿Qué te gusta hacer en tu tiempo libre?,ocio,EXCELENTE,Me gusta leer libros de aventuras porque puedo imaginar mundos increíbles y vivir historias emocionantes.,fn:output.includes('EXCELENTE')
¿Qué te gusta hacer en tu tiempo libre?,ocio,EXCELENTE,"Jugar al fútbol con mis amigos es mi actividad preferida, nos divertimos mucho y es muy buen ejercicio.",fn:output.includes('EXCELENTE')
¿Qué te gusta hacer en tu tiempo libre?,ocio,EXCELENTE,Dibujar es mi pasatiempo favorito. Me gusta porque puedo expresar lo que siento y mejor cada vez más.,fn:output.includes('EXCELENTE')
¿Qué te gusta hacer en tu tiempo libre?,ocio,EXCELENTE,Tocar el piano me relaja y me hace feliz. Aprendo canciones nuevas y practico todos los días.,fn:output.includes('EXCELENTE')
¿Qué te gusta hacer en tu tiempo libre?,ocio,ACEPTABLE,Leer libros.,fn:output.includes('ACEPTABLE')
¿Qué te gusta hacer en tu tiempo libre?,ocio,ACEPTABLE,Jugar videojuegos.,fn:output.includes('ACEPTABLE')
¿Qué te gusta hacer en tu tiempo libre?,ocio,ACEPTABLE,Ir al parque de diversiones.,fn:output.includes('ACEPTABLE')
¿Qué te gusta hacer en tu tiempo libre?,ocio,ACEPTABLE,Hacer deporte.,fn:output.includes('ACEPTABLE')
¿Qué te gusta hacer en tu tiempo libre?,ocio,INCORRECTA,"Este año me tocó ir al liceo de tarde. Es mucho mejor, puedo dormir hasta más tarde y no voy tan cansado a las clases. Espero que el año que viene también me toque este horario.",fn:output.includes('INCORRECTA')
¿Qué te gusta hacer en tu tiempo libre?,ocio,INCORRECTA,En la escuela hacemos actividad física dos veces por semana. Ahora estamos aprendiendo vóleibol. Es un deporte nuevo para mi y me gusta mucho. Capaz armamos un equipo.,fn:output.includes('INCORRECTA')
¿Qué te gusta hacer en tu tiempo libre?,ocio,INCORRECTA,"Mi hermana se pasa todo el día escuchando música. Por suerte tiene sus auriculares, porque a mi no me gusta lo que ella escucha. Yo prefiero el hip-hop.",fn:output.includes('INCORRECTA')
¿Qué te gusta hacer en tu tiempo libre?,ocio,INCORRECTA,Mi postre preferido es la torta de chocolate. Mi abuela me enseño a cocinar una y queda muy rica. Cuando vienen amigas a casa siempre hago para merendar.,fn:output.includes('INCORRECTA')
¿Qué te gusta hacer en tu tiempo libre?,ocio,EXCELENTE,Me gusta jugar al fútbol con mis amigos porque es divertido y me ayuda a mantenerme activo.,fn:output.includes('EXCELENTE')
¿Qué te gusta hacer en tu tiempo libre?,ocio,EXCELENTE,"Leo libros de aventuras, me transportan a mundos imaginarios llenos de sorpresas y descubrimientos.",fn:output.includes('EXCELENTE')
¿Qué te gusta hacer en tu tiempo libre?,ocio,EXCELENTE,Dibujo animales y paisajes. Me relaja y me permite expresar mi creatividad a través de los colores.,fn:output.includes('EXCELENTE')
¿Qué te gusta hacer en tu tiempo libre?,ocio,EXCELENTE,"Armo rompecabezas grandes, es un desafío que me enseña paciencia y mejora mi concentración.",fn:output.includes('EXCELENTE')
¿Qué te gusta hacer en tu tiempo libre?,ocio,ACEPTABLE,Jugar en la computadora.,fn:output.includes('ACEPTABLE')
¿Qué te gusta hacer en tu tiempo libre?,ocio,ACEPTABLE,Leer.,fn:output.includes('ACEPTABLE')
¿Qué te gusta hacer en tu tiempo libre?,ocio,ACEPTABLE,Ir a la plaza.,fn:output.includes('ACEPTABLE')
¿Qué te gusta hacer en tu tiempo libre?,ocio,ACEPTABLE,Pintar.,fn:output.includes('ACEPTABLE')
¿Qué te gusta hacer en tu tiempo libre?,ocio,INCORRECTA,"En la escuela tenemos matemáticas martes y jueves, y lengua lunes, miércoles y viernes. También tenemos dos días de inglés, uno de música y otro de gimnasia.",fn:output.includes('INCORRECTA')
¿Qué te gusta hacer en tu tiempo libre?,ocio,INCORRECTA,Estoy estudiando inglés dos veces por semana. Empecé hace unos años y ya aprendí bastante. El año que viene vamos a visitar unos tíos a Inglaterra y me gustaría poder hablar bien cuando vaya.,fn:output.includes('INCORRECTA')
¿Qué te gusta hacer en tu tiempo libre?,ocio,INCORRECTA,"Para el desayuno siempre tomo chocolatada y como pan con manteca y mermelada. A veces también como cereales, o tomo yogurt. En general no comemos fruta en la mañana.",fn:output.includes('INCORRECTA')
¿Qué te gusta hacer en tu tiempo libre?,ocio,INCORRECTA,La ropa que más me gusta son las camperas y las botas. Por eso me encanta cuando llueve porque puedo usarlas y salir a la calle sin mojarme.,fn:output.includes('INCORRECTA')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,EXCELENTE,"Juego al baloncesto dos veces a la semana, me encanta porque hago amigos y mejoro mi salud.",fn:output.includes('EXCELENTE')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,EXCELENTE,"Tomo clases de piano los martes y jueves después de la escuela, ya puedo tocar piezas sencillas.",fn:output.includes('EXCELENTE')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,EXCELENTE,"Entreno natación los sábados, me ayuda a ser más fuerte y me divierto mucho en el agua.",fn:output.includes('EXCELENTE')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,EXCELENTE,"Practico ballet cada miércoles, es mi pasión y sueño con ser una gran bailarina algún día.",fn:output.includes('EXCELENTE')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,ACEPTABLE,Juego al fútbol en el parque.,fn:output.includes('ACEPTABLE')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,ACEPTABLE,Hago dibujos de anime.,fn:output.includes('ACEPTABLE')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,ACEPTABLE,Voy a clases de karate.,fn:output.includes('ACEPTABLE')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,ACEPTABLE,Bailo en un grupo de danza.,fn:output.includes('ACEPTABLE')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,INCORRECTA,"Mis abuelos viven cerca de mi casa, así que todas las semanas voy a visitarlos. Mi abuela me están enseñando a cocinar cosas dulces. Amo las tortas de limón.",fn:output.includes('INCORRECTA')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,INCORRECTA,Con mi hermano nos gusta mucho jugar videojuegos. También tenemos una pista de autos y jugamos carreras. A veces invitamos amigos a casa y nos divertimos mucho.,fn:output.includes('INCORRECTA')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,INCORRECTA,"Tenemos dos perros en casa, Teo y Lucho. Todos los días yo les doy la comida de noche. Se llevan bien y juegan mucho juntos. Duermen afuera en una casa que les hizo mi papá.",fn:output.includes('INCORRECTA')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,INCORRECTA,Mis películas favoritas son de aventuras y carreras de autos. La semana pasada fuimos al cine con mi hermano y vimos una genial. Espero poder ir de nuevo pronto.,fn:output.includes('INCORRECTA')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,EXCELENTE,"Sí, juego al fútbol tres veces a la semana en un club. Me ayuda a hacer amigos y estar en forma.",fn:output.includes('EXCELENTE')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,EXCELENTE,Tomo clases de piano los sábados. Llevo dos años aprendiendo y ya puedo tocar canciones completas.,fn:output.includes('EXCELENTE')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,EXCELENTE,Practico natación desde los 5 años. Entreno cada tarde después de la escuela y compito los fines de semana.,fn:output.includes('EXCELENTE')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,EXCELENTE,Asisto a un taller de pintura. Me gusta explorar diferentes técnicas y crear mis propias obras de arte.,fn:output.includes('EXCELENTE')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,ACEPTABLE,Juego al básquet con mis amigos después de la escuela.,fn:output.includes('ACEPTABLE')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,ACEPTABLE,Voy a danzas folklóricas los viernes por la tarde.,fn:output.includes('ACEPTABLE')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,ACEPTABLE,Tengo entrenamiento de gimnasia dos veces por semana.,fn:output.includes('ACEPTABLE')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,ACEPTABLE,Estudio guitarra cuando tengo tiempo libre.,fn:output.includes('ACEPTABLE')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,INCORRECTA,Me gusta mucho ver televisión y jugar videojuegos.,fn:output.includes('INCORRECTA')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,INCORRECTA,"A la vuelta de la escuela mamá siempre me pide que haga los deberes. A veces los hago enseguida, pero otros días me pongo a jugar y me acuerdo a la noche tarde. Odio los deberes.",fn:output.includes('INCORRECTA')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,INCORRECTA,Al lado de mi casa hay una vecina que se llama Sandra. Ella cocina muy rico y mamá a veces le compra comida para nosotros. Me encantan sus croquetas de arroz con queso.,fn:output.includes('INCORRECTA')
¿Practicas algún deporte o actividad artística en tu tiempo libre?,ocio,INCORRECTA,"Mi comida favorita son los panchos con muzzarella. Mamá dice que no hacen muy bien, pero a veces comemos los fines de semana. ",fn:output.includes('INCORRECTA')
¿Vas al cine o al teatro en tu tiempo libre?,ocio,EXCELENTE,"Voy al cine los sábados con mi familia, nos gusta ver las películas de superhéroes.",fn:output.includes('EXCELENTE')
¿Vas al cine o al teatro en tu tiempo libre?,ocio,EXCELENTE,"Prefiero el teatro porque las obras en vivo son emocionantes, mi última visita fue a una comedia musical.",fn:output.includes('EXCELENTE')
¿Vas al cine o al teatro en tu tiempo libre?,ocio,EXCELENTE,"No voy al cine ni al teatro, disfruto más jugando en el parque y montando mi bicicleta.",fn:output.includes('EXCELENTE')
